season,year,medal,country_code,country,athletes,games,sport,event_gender,event_name
Summer,1996,Bronze,SWE,Sweden,"Андерссон, Олссон, Эрикссон, Розенквист",1996 Atlanta,Canoe Sprint,Women's,K-4 500m (kayak four)
Summer,1996,Gold,NED,Netherlands,Брентьенс,1996 Atlanta,Cycling Mountain Bike,Men's,cross-country
Summer,1996,Silver,SUI,Switzerland,Фришкнехт,1996 Atlanta,Cycling Mountain Bike,Men's,cross-country
Summer,1996,Bronze,FRA,France,Мартинес,1996 Atlanta,Cycling Mountain Bike,Men's,cross-country
Summer,1996,Gold,ITA,Italy,Пеццо,1996 Atlanta,Cycling Mountain Bike,Women's,cross-country
Summer,1996,Silver,CAN,Canada,Сайдор,1996 Atlanta,Cycling Mountain Bike,Women's,cross-country
Summer,1996,Bronze,USA,United States,Дематтеи,1996 Atlanta,Cycling Mountain Bike,Women's,cross-country
Summer,1996,Gold,SUI,Switzerland,Ришар,1996 Atlanta,Cycling Road,Men's,individual road race
Summer,1996,Silver,DEN,Denmark,Сорсен,1996 Atlanta,Cycling Road,Men's,individual road race
Summer,1996,Bronze,GBR,Great Britain,Шиандри,1996 Atlanta,Cycling Road,Men's,individual road race
Summer,1996,Gold,ESP,Spain,Индурайн,1996 Atlanta,Cycling Road,Men's,individual time trial
Summer,1996,Silver,ESP,Spain,Олано,1996 Atlanta,Cycling Road,Men's,individual time trial
Summer,1996,Bronze,GBR,Great Britain,Бордмэн,1996 Atlanta,Cycling Road,Men's,individual time trial
Summer,1996,Gold,FRA,France,Лонго,1996 Atlanta,Cycling Road,Women's,individual road race
Summer,1996,Silver,ITA,Italy,Кьяппа,1996 Atlanta,Cycling Road,Women's,individual road race
Summer,1996,Bronze,CAN,Canada,Хьюз,1996 Atlanta,Cycling Road,Women's,individual road race
Summer,1996,Gold,RUS,Russian Federation,Забирова,1996 Atlanta,Cycling Road,Women's,individual time trial
Summer,1996,Silver,FRA,France,Лонго,1996 Atlanta,Cycling Road,Women's,individual time trial
Summer,1996,Bronze,CAN,Canada,Хьюз,1996 Atlanta,Cycling Road,Women's,individual time trial
Summer,1996,Gold,GER,Germany,Фидлер,1996 Atlanta,Cycling Track,Men's,sprint individual
Summer,1996,Silver,USA,United States,Нотштайн,1996 Atlanta,Cycling Track,Men's,sprint individual
Summer,1996,Bronze,CAN,Canada,Харнетт,1996 Atlanta,Cycling Track,Men's,sprint individual
Summer,1996,Gold,ITA,Italy,Коллинелли,1996 Atlanta,Cycling Track,Men's,individual pursuit
Summer,1996,Silver,FRA,France,Эрмено,1996 Atlanta,Cycling Track,Men's,individual pursuit
Summer,1996,Bronze,AUS,Australia,Макги,1996 Atlanta,Cycling Track,Men's,individual pursuit
Summer,1996,Gold,ITA,Italy,Мартинелло,1996 Atlanta,Cycling Track,Men's,points race
Summer,1996,Silver,CAN,Canada,Уолтон,1996 Atlanta,Cycling Track,Men's,points race
Summer,1996,Bronze,AUS,Australia,О'Грэди,1996 Atlanta,Cycling Track,Men's,points race
Summer,1996,Gold,FRA,France,Руссо,1996 Atlanta,Cycling Track,Men's,1km time trial
Summer,1996,Silver,USA,United States,Хартвелл,1996 Atlanta,Cycling Track,Men's,1km time trial
Summer,1996,Bronze,JPN,Japan,Юмондзи,1996 Atlanta,Cycling Track,Men's,1km time trial
Summer,1996,Gold,FRA,France,"Капелль, Монен, Эрмено, Моро",1996 Atlanta,Cycling Track,Men's,Team Pursuit (4000m)
Summer,1996,Silver,RUS,Russian Federation,"Грицун, Марков, Кузнецов, Шантырь",1996 Atlanta,Cycling Track,Men's,Team Pursuit (4000m)
Summer,1996,Bronze,AUS,Australia,"Айткен, Макги, О'Грэди, Вудс",1996 Atlanta,Cycling Track,Men's,Team Pursuit (4000m)
Summer,1996,Gold,FRA,France,Балланже,1996 Atlanta,Cycling Track,Women's,sprint individual
Summer,1996,Silver,AUS,Australia,Феррис,1996 Atlanta,Cycling Track,Women's,sprint individual
Summer,1996,Bronze,NED,Netherlands,Харинга,1996 Atlanta,Cycling Track,Women's,sprint individual
Summer,1996,Gold,ITA,Italy,Беллути,1996 Atlanta,Cycling Track,Women's,individual pursuit
Summer,1996,Silver,FRA,France,Клинье,1996 Atlanta,Cycling Track,Women's,individual pursuit
Summer,1996,Bronze,GER,Germany,Арндт,1996 Atlanta,Cycling Track,Women's,individual pursuit
Summer,1996,Gold,FRA,France,Эван-Лансьен,1996 Atlanta,Cycling Track,Women's,points race
Summer,1996,Silver,NED,Netherlands,Харинга,1996 Atlanta,Cycling Track,Women's,points race
Summer,1996,Bronze,AUS,Australia,Тайлер-Шарман,1996 Atlanta,Cycling Track,Women's,points race
Summer,1996,Gold,CHN,China,Сюн Ни,1996 Atlanta,Diving,Men's,3m springboard
Summer,1996,Silver,CHN,China,Ю Джоучен,1996 Atlanta,Diving,Men's,3m springboard
Summer,1996,Bronze,USA,United States,Лензи,1996 Atlanta,Diving,Men's,3m springboard
Summer,1996,Gold,RUS,Russian Federation,Саутин,1996 Atlanta,Diving,Men's,10m platform
Summer,1996,Silver,GER,Germany,Хемпель,1996 Atlanta,Diving,Men's,10m platform
Summer,1996,Bronze,CHN,China,Сяо Хайлян,1996 Atlanta,Diving,Men's,10m platform
Summer,1996,Gold,CHN,China,Фу Минся,1996 Atlanta,Diving,Women's,3m springboard
Summer,1996,Silver,RUS,Russian Federation,Лашко,1996 Atlanta,Diving,Women's,3m springboard
Summer,1996,Bronze,CAN,Canada,Пеллетье,1996 Atlanta,Diving,Women's,3m springboard
Summer,1996,Gold,CHN,China,Фу Минся,1996 Atlanta,Diving,Women's,10m platform
Summer,1996,Silver,GER,Germany,Вальтер,1996 Atlanta,Diving,Women's,10m platform
Summer,1996,Bronze,USA,United States,Кларк,1996 Atlanta,Diving,Women's,10m platform
Summer,1996,Gold,GER,Germany,Верт,1996 Atlanta,Equestrian Dressage,Mixed,individual
Summer,1996,Silver,NED,Netherlands,Ван Грюнсвен,1996 Atlanta,Equestrian Dressage,Mixed,individual
Summer,1996,Bronze,NED,Netherlands,Ротенбергер,1996 Atlanta,Equestrian Dressage,Mixed,individual
Summer,1996,Gold,GER,Germany,"Верт, Балкенхоль, Шаудт, Теодореску",1996 Atlanta,Equestrian Dressage,Mixed,team
Summer,1996,Silver,NED,Netherlands,"С. Ротенбергер, Г.Ротенбергер, Фрие, Ван Грюнсвен",1996 Atlanta,Equestrian Dressage,Mixed,team
Summer,1996,Bronze,USA,United States,"Гибсон, Зайдель, Довер, Петерс",1996 Atlanta,Equestrian Dressage,Mixed,team
Summer,1996,Gold,NZL,New Zealand,Тэйт,1996 Atlanta,Equestrian Eventing,Mixed,individual
Summer,1996,Silver,NZL,New Zealand,Кларк,1996 Atlanta,Equestrian Eventing,Mixed,individual
Summer,1996,Bronze,USA,United States,Милликин,1996 Atlanta,Equestrian Eventing,Mixed,individual
Summer,1996,Gold,AUS,Australia,"Хой, Даттон, Шеффер, Ролтон",1996 Atlanta,Equestrian Eventing,Mixed,team
Summer,1996,Silver,USA,United States,"К. О'Коннор, Дэвидсон, Д. О'Коннор, Хеннеберг",1996 Atlanta,Equestrian Eventing,Mixed,team
Summer,1996,Bronze,NZL,New Zealand,"Николсон, Тейт, Джеффриз, Латта",1996 Atlanta,Equestrian Eventing,Mixed,team
Summer,1996,Gold,GER,Germany,Киркофф,1996 Atlanta,Equestrian Jumping,Mixed,individual
Summer,1996,Silver,SUI,Switzerland,Меллигер,1996 Atlanta,Equestrian Jumping,Mixed,individual
Summer,1996,Bronze,FRA,France,Ледерманн,1996 Atlanta,Equestrian Jumping,Mixed,individual
Summer,1996,Gold,GER,Germany,"Ниберг, Бирбаум, Слоотхак, Киркофф",1996 Atlanta,Equestrian Jumping,Mixed,team
Summer,1996,Silver,USA,United States,"Мэтц, Барр-Ховард, Курцински, Леоне",1996 Atlanta,Equestrian Jumping,Mixed,team
Summer,1996,Bronze,BRA,Brazil,"Йоханнпетер, Мету, Пессоа, Асеведу",1996 Atlanta,Equestrian Jumping,Mixed,team
Summer,1996,Gold,ITA,Italy,Пуччини,1996 Atlanta,Fencing,Men's,foil individual
Summer,1996,Silver,FRA,France,Плюменай,1996 Atlanta,Fencing,Men's,foil individual
Summer,1996,Bronze,FRA,France,Буаден,1996 Atlanta,Fencing,Men's,foil individual
Summer,1996,Gold,RUS,Russian Federation,"Павлович, Мамедов, Шевченко",1996 Atlanta,Fencing,Men's,foil team
Summer,1996,Silver,POL,Poland,"Кшесиньски, Собчак, Радзевич",1996 Atlanta,Fencing,Men's,foil team
Summer,1996,Bronze,CUB,Cuba,"Грегори, Гарсиа-Перес, Туккер",1996 Atlanta,Fencing,Men's,foil team
Summer,1996,Gold,RUS,Russian Federation,Поздняков,1996 Atlanta,Fencing,Men's,sabre individual
Summer,1996,Silver,RUS,Russian Federation,Шариков,1996 Atlanta,Fencing,Men's,sabre individual
Summer,1996,Bronze,FRA,France,Туйа,1996 Atlanta,Fencing,Men's,sabre individual
Summer,1996,Gold,RUS,Russian Federation,"Поздняков, Шариков, Кириенко",1996 Atlanta,Fencing,Men's,sabre team
Summer,1996,Silver,HUN,Hungary,"Наваретт, Ковеш, Сабо",1996 Atlanta,Fencing,Men's,sabre team
Summer,1996,Bronze,ITA,Italy,"Теренци, Казерта, Тарантино",1996 Atlanta,Fencing,Men's,sabre team
Summer,1996,Gold,RUS,Russian Federation,Бекетов,1996 Atlanta,Fencing,Men's,épée individual
Summer,1996,Silver,CUB,Cuba,Тревехо Перес,1996 Atlanta,Fencing,Men's,épée individual
Summer,1996,Bronze,HUN,Hungary,Имре,1996 Atlanta,Fencing,Men's,épée individual
Summer,1996,Gold,ITA,Italy,"Куомо, Рандаццо, Маццони",1996 Atlanta,Fencing,Men's,épée team
Summer,1996,Silver,RUS,Russian Federation,"Колобков, Бекетов, Захаревич",1996 Atlanta,Fencing,Men's,épée team
Summer,1996,Bronze,FRA,France,"Анри, Среки, Леру",1996 Atlanta,Fencing,Men's,épée team
Summer,1996,Gold,ROU,Romania,Бадя,1996 Atlanta,Fencing,Women's,foil individual
Summer,1996,Silver,ITA,Italy,Веццали,1996 Atlanta,Fencing,Women's,foil individual
Summer,1996,Bronze,ITA,Italy,Триллини,1996 Atlanta,Fencing,Women's,foil individual
Summer,1996,Gold,ITA,Italy,"Веццали, Бортолоцци, Триллини",1996 Atlanta,Fencing,Women's,foil team
Summer,1996,Silver,ROU,Romania,"Скарлат, Бадя, Сабо",1996 Atlanta,Fencing,Women's,foil team
Summer,1996,Bronze,GER,Germany,"Вебер, Фихтель-Мориц, Бау",1996 Atlanta,Fencing,Women's,foil team
Summer,1996,Gold,FRA,France,Флессель,1996 Atlanta,Fencing,Women's,épée individual
Summer,1996,Silver,FRA,France,Барлуа,1996 Atlanta,Fencing,Women's,épée individual
Summer,1996,Bronze,HUN,Hungary,Шалаи-Хорват,1996 Atlanta,Fencing,Women's,épée individual
Summer,1996,Gold,FRA,France,"Флессель, Барлуа, Морессе",1996 Atlanta,Fencing,Women's,épée team
Summer,1996,Silver,ITA,Italy,"Уга, Чиеза, Дзалаффи",1996 Atlanta,Fencing,Women's,épée team
Summer,1996,Bronze,RUS,Russian Federation,"Мазина, Азнавурян, Гараева",1996 Atlanta,Fencing,Women's,épée team
Summer,1996,Gold,NGR,Nigeria,,1996 Atlanta,Football,Men's,football
Summer,1996,Silver,ARG,Argentina,,1996 Atlanta,Football,Men's,football
Summer,1996,Bronze,BRA,Brazil,,1996 Atlanta,Football,Men's,football
Summer,1996,Gold,USA,United States,,1996 Atlanta,Football,Women's,football
Summer,1996,Silver,CHN,China,,1996 Atlanta,Football,Women's,football
Summer,1996,Bronze,NOR,Norway,,1996 Atlanta,Football,Women's,football
Summer,1996,Gold,RUS,Russian Federation,"Подгорный, Труш, Воропаев, Крюков, Харьков, Немов",1996 Atlanta,Gymnastics Artistic,Men's,team competition
Summer,1996,Silver,CHN,China,"Чжан Чжиньин, Шень Чжиань, Ли Сяошуань, Фань Бинь, Фань Хонбинь, Хуан Хуадон",1996 Atlanta,Gymnastics Artistic,Men's,team competition
Summer,1996,Bronze,UKR,Ukraine,"Шамаенко, Светличный, Ермаков, Шарипов, Коробчинский, Мисютин",1996 Atlanta,Gymnastics Artistic,Men's,team competition
Summer,1996,Gold,CHN,China,Ли Сяошуан,1996 Atlanta,Gymnastics Artistic,Men's,individual all-round
Summer,1996,Silver,RUS,Russian Federation,Немов,1996 Atlanta,Gymnastics Artistic,Men's,individual all-round
Summer,1996,Bronze,BLR,Belarus,Щербо,1996 Atlanta,Gymnastics Artistic,Men's,individual all-round
Summer,1996,Gold,GRE,Greece,Мелиссанидис,1996 Atlanta,Gymnastics Artistic,Men's,floor exercises
Summer,1996,Silver,CHN,China,Ли Сяошуан,1996 Atlanta,Gymnastics Artistic,Men's,floor exercises
Summer,1996,Bronze,RUS,Russian Federation,Немов,1996 Atlanta,Gymnastics Artistic,Men's,floor exercises
Summer,1996,Gold,UKR,Ukraine,Шарипов,1996 Atlanta,Gymnastics Artistic,Men's,parallel bars
Summer,1996,Silver,USA,United States,Линч,1996 Atlanta,Gymnastics Artistic,Men's,parallel bars
Summer,1996,Bronze,BLR,Belarus,Щербо,1996 Atlanta,Gymnastics Artistic,Men's,parallel bars
Summer,1996,Gold,RUS,Russian Federation,Немов,1996 Atlanta,Gymnastics Artistic,Men's,vault
Summer,1996,Silver,KOR,Korea Republic,Е Хон Чул,1996 Atlanta,Gymnastics Artistic,Men's,vault
Summer,1996,Bronze,BLR,Belarus,Щербо,1996 Atlanta,Gymnastics Artistic,Men's,vault
Summer,1996,Gold,ITA,Italy,Кеки,1996 Atlanta,Gymnastics Artistic,Men's,rings
Summer,1996,Silver,HUN,Hungary,Чолани,1996 Atlanta,Gymnastics Artistic,Men's,rings
Summer,1996,Silver,ROU,Romania,Буринча,1996 Atlanta,Gymnastics Artistic,Men's,rings
Summer,1996,Gold,SUI,Switzerland,Ли Донхуа,1996 Atlanta,Gymnastics Artistic,Men's,pommel horse
Summer,1996,Silver,ROU,Romania,Урзица,1996 Atlanta,Gymnastics Artistic,Men's,pommel horse
Summer,1996,Bronze,RUS,Russian Federation,Немов,1996 Atlanta,Gymnastics Artistic,Men's,pommel horse
Summer,1996,Gold,GER,Germany,Веккер,1996 Atlanta,Gymnastics Artistic,Men's,horizontal bar
Summer,1996,Silver,BUL,Bulgaria,Дунев,1996 Atlanta,Gymnastics Artistic,Men's,horizontal bar
Summer,1996,Bronze,BLR,Belarus,Щербо,1996 Atlanta,Gymnastics Artistic,Men's,horizontal bar
Summer,1996,Bronze,CHN,China,Фань Бинь,1996 Atlanta,Gymnastics Artistic,Men's,horizontal bar
Summer,1996,Bronze,RUS,Russian Federation,Немов,1996 Atlanta,Gymnastics Artistic,Men's,horizontal bar
Summer,1996,Gold,USA,United States,"Фелпс, Миллер, Мочану, Борден, Чоу, Доуз, Страг",1996 Atlanta,Gymnastics Artistic,Women's,team competition
Summer,1996,Silver,RUS,Russian Federation,"Грошева, Долгополова, Галиева, Кузнецова, Хоркина, Кочеткова, Ляпина",1996 Atlanta,Gymnastics Artistic,Women's,team competition
Summer,1996,Bronze,ROU,Romania,"Тугурлан, Маринеску, Аманар, Лояш, Гогян, Милосовичи",1996 Atlanta,Gymnastics Artistic,Women's,team competition
Summer,1996,Gold,UKR,Ukraine,Подкопаева,1996 Atlanta,Gymnastics Artistic,Women's,individual all-round
Summer,1996,Silver,ROU,Romania,Годжян,1996 Atlanta,Gymnastics Artistic,Women's,individual all-round
Summer,1996,Bronze,ROU,Romania,Аманар,1996 Atlanta,Gymnastics Artistic,Women's,individual all-round
Summer,1996,Bronze,ROU,Romania,Милосовичи,1996 Atlanta,Gymnastics Artistic,Women's,individual all-round
Summer,1996,Gold,UKR,Ukraine,Подкопаева,1996 Atlanta,Gymnastics Artistic,Women's,floor exercises
Summer,1996,Silver,ROU,Romania,Аманар,1996 Atlanta,Gymnastics Artistic,Women's,floor exercises
Summer,1996,Bronze,USA,United States,Доуз,1996 Atlanta,Gymnastics Artistic,Women's,floor exercises
Summer,1996,Gold,RUS,Russian Federation,Хоркина,1996 Atlanta,Gymnastics Artistic,Women's,uneven bars
Summer,1996,Silver,CHN,China,Би Вэньюнь,1996 Atlanta,Gymnastics Artistic,Women's,uneven bars
Summer,1996,Silver,USA,United States,Чоу,1996 Atlanta,Gymnastics Artistic,Women's,uneven bars
Summer,1996,Gold,ROU,Romania,Аманар,1996 Atlanta,Gymnastics Artistic,Women's,vault
Summer,1996,Silver,CHN,China,Мо Юлань,1996 Atlanta,Gymnastics Artistic,Women's,vault
Summer,1996,Bronze,ROU,Romania,Годжян,1996 Atlanta,Gymnastics Artistic,Women's,vault
Summer,1996,Gold,USA,United States,Миллер,1996 Atlanta,Gymnastics Artistic,Women's,balance beam
Summer,1996,Silver,UKR,Ukraine,Подкопаева,1996 Atlanta,Gymnastics Artistic,Women's,balance beam
Summer,1996,Bronze,ROU,Romania,Годжян,1996 Atlanta,Gymnastics Artistic,Women's,balance beam
Summer,1996,Gold,ESP,Spain,"Балдо, Хименес, Ламарка, Кабанильянс, Гурендес, Мартинес",1996 Atlanta,Gymnastics Rhythmic,Women's,group competition
Summer,1996,Silver,BUL,Bulgaria,"Талеева, Делчева, Колева, Кевлян, Табакова, Ватачка",1996 Atlanta,Gymnastics Rhythmic,Women's,group competition
Summer,1996,Bronze,RUS,Russian Federation,"Бочкарева, Юшкова, Кривошей, Дзюба, Штыренко, Иванова",1996 Atlanta,Gymnastics Rhythmic,Women's,group competition
Summer,1996,Gold,UKR,Ukraine,Серебрянская,1996 Atlanta,Gymnastics Rhythmic,Women's,individual all-round
Summer,1996,Silver,RUS,Russian Federation,Батыршина,1996 Atlanta,Gymnastics Rhythmic,Women's,individual all-round
Summer,1996,Bronze,UKR,Ukraine,Витриченко,1996 Atlanta,Gymnastics Rhythmic,Women's,individual all-round
Summer,1996,Gold,CRO,Croatia,,1996 Atlanta,Handball,Men's,handball
Summer,1996,Silver,SWE,Sweden,,1996 Atlanta,Handball,Men's,handball
Summer,1996,Bronze,ESP,Spain,,1996 Atlanta,Handball,Men's,handball
Summer,1996,Gold,DEN,Denmark,,1996 Atlanta,Handball,Women's,handball
Summer,1996,Silver,KOR,Korea Republic,,1996 Atlanta,Handball,Women's,handball
Summer,1996,Bronze,HUN,Hungary,,1996 Atlanta,Handball,Women's,handball
Summer,1996,Gold,NED,Netherlands,,1996 Atlanta,Hockey,Men's,hockey
Summer,1996,Silver,ESP,Spain,,1996 Atlanta,Hockey,Men's,hockey
Summer,1996,Bronze,AUS,Australia,,1996 Atlanta,Hockey,Men's,hockey
Summer,1996,Gold,AUS,Australia,,1996 Atlanta,Hockey,Women's,hockey
Summer,1996,Silver,KOR,Korea Republic,,1996 Atlanta,Hockey,Women's,hockey
Summer,1996,Bronze,NED,Netherlands,,1996 Atlanta,Hockey,Women's,hockey
Summer,1996,Gold,JPN,Japan,Номура,1996 Atlanta,Judo,Men's,- 60 kg
Summer,1996,Silver,ITA,Italy,Джовинаццо,1996 Atlanta,Judo,Men's,- 60 kg
Summer,1996,Bronze,GER,Germany,Траутманн,1996 Atlanta,Judo,Men's,- 60 kg
Summer,1996,Bronze,MGL,Mongolia,Нармандах,1996 Atlanta,Judo,Men's,- 60 kg
Summer,1996,Gold,GER,Germany,Кюльмальц,1996 Atlanta,Judo,Men's,60 - 65kg (half-lightweight)
Summer,1996,Silver,JPN,Japan,Накамура,1996 Atlanta,Judo,Men's,60 - 65kg (half-lightweight)
Summer,1996,Bronze,BRA,Brazil,Гимараеш,1996 Atlanta,Judo,Men's,60 - 65kg (half-lightweight)
Summer,1996,Bronze,CUB,Cuba,Эрнандес,1996 Atlanta,Judo,Men's,60 - 65kg (half-lightweight)
Summer,1996,Gold,JPN,Japan,Накамура,1996 Atlanta,Judo,Men's,65 - 71kg (lightweight)
Summer,1996,Silver,KOR,Korea Republic,Квак Дэ Сун,1996 Atlanta,Judo,Men's,65 - 71kg (lightweight)
Summer,1996,Bronze,FRA,France,Гальян,1996 Atlanta,Judo,Men's,65 - 71kg (lightweight)
Summer,1996,Bronze,USA,United States,Педро,1996 Atlanta,Judo,Men's,65 - 71kg (lightweight)
Summer,1996,Gold,FRA,France,Бура,1996 Atlanta,Judo,Men's,71 - 78kg (half-middleweight)
Summer,1996,Silver,JPN,Japan,Кога,1996 Atlanta,Judo,Men's,71 - 78kg (half-middleweight)
Summer,1996,Bronze,GEO,Georgia,Липартелиани,1996 Atlanta,Judo,Men's,71 - 78kg (half-middleweight)
Summer,1996,Bronze,KOR,Korea Republic,Чо Ин Чул,1996 Atlanta,Judo,Men's,71 - 78kg (half-middleweight)
Summer,1996,Gold,KOR,Korea Republic,Джон Ки Йон,1996 Atlanta,Judo,Men's,78 - 86kg (middleweight)
Summer,1996,Silver,UZB,Uzbekistan,Багдасаров,1996 Atlanta,Judo,Men's,78 - 86kg (middleweight)
